entrez_mouse	ensembl_gene_id	gene_symbol	entrez_human	entrez_rat	Unirprot_Human	Uniprot_Rat	Uniprot_mouse	gene_name	synonym	DbTF	pubmed_id	evidence.type	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi.et.al	TcoF.DB	TFCat	TFClass_human	TFclass_mouse	Vaquerizas.et.al	pubmed_id.1	taxon	pubmed_id.2	taxon.1	pubmed_id.3	taxon.2	pubmed_id.4	taxon.3	pubmed_id.5	taxon.4	pubmed_id.6	taxon.5	GOC981.select_EC
17702	ENSMUSG00000021469	MSX2	4488	25483	P35548	G3V8D1	Q03358,Q3UZH5	msh homeobox 2	CRS2|FPP|HOX8|MSH|PFM|PFM1	yes	17068080	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	17068080	10090	0	0	0	0	0	0	0	0	0	0	981
20473	ENSMUSG00000038805	SIX3	6496	78974	O95343	Q9ET75	Q62233	SIX homeobox 3	HPE2	yes	17066077	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	17066077	10090	0	0	0	0	0	0	0	0	0	0	981
20371	ENSMUSG00000039521	FOXP3	50943	317382	Q9BZS1	D3ZKI1,D4Q8I2	Q53Z59,Q99JB6	forkhead box P3	AIID|DIETER|IPEX|PIDX|XPID	yes	17028180	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	17028180	9606;10090	0	0	0	0	0	0	0	0	0	0	981
13592	ENSMUSG00000022053	EBF2	64641	361060	B2RNT0,B7Z934,Q9HAK2	D3ZT68	O08792	early B-cell factor 2	COE2|EBF-2|O/E-3|OE-3	yes	17018599	Experimental	AnimalTFDB	0	GOC	0	ORFeome	Ravasi et al	0	TFCat	TFclass	TFclass_mouse	0	17018599	10090	0	0	0	0	0	0	0	0	0	0	981
13593	ENSMUSG00000010476	EBF3	253738	361668	Q9H4W6	D4A274	O08791,Q3UUB6,Q5DTH8,Q6NXL3	early B-cell factor 3	COE3|EBF-3|O/E-2|OE-2	yes	17018599	Experimental	AnimalTFDB	0	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	17018599	10090	0	0	0	0	0	0	0	0	0	0	981
21425	ENSMUSG00000023990	TFEB	7942	316214	B0QYS6,P19484	Q4KLM8	Q3UKG7,Q6P203,Q8C5F1,Q9R210	transcription factor EB	ALPHATFEB|BHLHE35|TCFEB	yes	16936731	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16936731	9606	0	0	0	0	0	0	0	0	0	0	981
272322	ENSMUSG00000040187	ARNTL2	56938	362464	Q8WYA1	0	E9Q993,E9Q994,Q1A3C9,Q1A532,Q2VPD4	aryl hydrocarbon receptor nuclear translocator-like 2	BMAL2|CLIF|MOP9|PASD9|BHLHE6	yes	16893914	Author statement	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16893914	10090	0	0	0	0	0	0	0	0	0	0	981
17293	ENSMUSG00000030543	MESP2	145873	293046	Q0VG99	D3ZXB3	A6H5V4,O08574	mesoderm posterior 2 homolog (mouse)	SCDO2|BHLHC6	yes	16728472	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	0	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16728472	10090	0	0	0	0	0	0	0	0	0	0	981
19014	ENSMUSG00000018160	MED1	5469	497991	Q15648	D3ZRN2	Q925J9	mediator complex subunit 1	CRSP1|CRSP200|DRIP205|DRIP230|PBP|PPARBP|PPARGBP|RB18A|TRAP220|TRIP2	yes	16723356	0	0	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	0	16723356	10090	0	0	0	0	0	0	0	0	0	0	981
227631	ENSMUSG00000059625	SOHLH1	402381	362085	Q5JUK2	D4A4L1	Q6IUP1	spermatogenesis and oogenesis specific basic helix-loop-helix 1	C9ORF157|NOHLH|SPATA27|TEB2|BA100C15.3|BHLHE80	yes	16690745	Experimental	AnimalTFDB	DBD	GOC	0	0	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	16690745	10090	0	0	0	0	0	0	0	0	0	0	981
13393	ENSMUSG00000001510	DLX3	1747	287638	O60479	D4ADD0	Q64205,Q78ZZ8	distal-less homeobox 3	AI4|TDO	yes	16687405	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16687405	9606	0	0	0	0	0	0	0	0	0	0	981
15379	ENSMUSG00000043013	ONECUT1	3175	25231	Q9UBC0	D3ZM89,P70512	O08755	one cut homeobox 1	HNF-6|HNF6|HNF6A	yes	16618419	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16618419	10090	0	0	0	0	0	0	0	0	0	0	981
17701	ENSMUSG00000048450	MSX1	4487	81710	P28360	Q9QUG0	P13297	msh homeobox 1	HOX7|HYD1|STHAG1	yes	16600910	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16600910	10090	0	0	0	0	0	0	0	0	0	0	981
75753	ENSMUSG00000048626	KLF17	128209	298449	Q5JT82	D4ADI3	Q8CFA7	Kruppel-like factor 17	ZNF393|ZFP393	yes	16460907	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	16460907	9606	0	0	0	0	0	0	0	0	0	0	981
20482	ENSMUSG00000027660	SKIL	6498	114208	P12757	D3ZWL1	D3Z7C5,Q3TB81,Q60665	SKI-like oncogene	SNO|SNOA|SNOI|SNON	yes	16442497	Experimental	0	0	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	16442497	9606	0	0	0	0	0	0	0	0	0	0	981
19664	ENSMUSG00000039191	RBPJ	3516	679028	Q06330	0	E9Q7W0,P31266,Q3U6F1,Q3UM17	recombination signal binding protein for immunoglobulin kappa J region	AOS3|CBF1|IGKJRB|IGKJRB1|KBF2|RBP-J|RBPJK|RBPSUH|SUH|CSL	yes	16439682	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16439682	9606	0	0	0	0	0	0	0	0	0	0	981
75580	ENSMUSG00000018750	ZBTB4	57659	287441	B3KVD4,Q9P1Z0	D4A8X0	Q3UHT8,Q5F293	zinc finger and BTB domain containing 4	KAISO-L1|ZNF903	yes	16354688	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	16354688	9606	0	0	0	0	0	0	0	0	0	0	981
15433	ENSMUSG00000001819	HOXD13	3239	288154	P35453	D4ACD0	P70217	homeobox D13	BDE|BDSD|HOX4I|SPD	yes	16314414	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16314414	10090	0	0	0	0	0	0	0	0	0	0	981
16909	ENSMUSG00000032698	LMO2	4005	362176	P25791	Q3KRD2	A2BHP3,A2BHP5,P25801,Q544Z2	LIM domain only 2 (rhombotin-like 1)	RBTN2|RBTNL1|RHOM2|TTG2	yes	16314316	Experimental	0	0	GOC	0	ORFeome	Ravasi et al	0	TFCat	0	0	0	16314316	9606	0	0	0	0	0	0	0	0	0	0	981
15370	ENSMUSG00000023034	NR4A1	3164	79240	P22736	P22829	P12813,Q545Q1	nuclear receptor subfamily 4, group A, member 1	GFRP1|HMR|N10|NAK-1|NGFIB|NP10|NUR77|TR3	yes	16237153	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16237153	10090	0	0	0	0	0	0	0	0	0	0	981
15213	ENSMUSG00000040289	HEY1	23462	155437	B4DEI9,Q9Y5J3	0	Q9QUM5	hairy/enhancer-of-split related with YRPW motif 1	BHLHB31|CHF2|HERP2|HESR1|HRT-1|OAF1	yes	16199874	0	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16199874	10090	0	0	0	0	0	0	0	0	0	0	981
108961	ENSMUSG00000046179	E2F8	79733	308607	A0AVK6	0	Q58FA4	E2F transcription factor 8	E2F-8	yes	16179649	Experimental	AnimalTFDB	DBD	GOC	0	0	Ravasi et al	0	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16179649	9606	0	0	0	0	0	0	0	0	0	0	981
12399	ENSMUSG00000070691	RUNX3	864	156726	Q13761	Q91ZK1	Q3U1Q3	runt-related transcription factor 3	AML2|CBFA3|PEBP2AC	yes	16164020	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16164020	9606	0	0	0	0	0	0	0	0	0	0	981
106389	ENSMUSG00000022838	EAF2	55840	266787	Q96CJ1	Q811X5	K4DI60,Q91ZD6	ELL associated factor 2	BM040|TRAITS|U19	yes	16114057	Experimental	AnimalTFDB	0	GOC	0	0	0	0	TFCat	0	0	0	16114057	9606	0	0	0	0	0	0	0	0	0	0	981
18018	ENSMUSG00000033016	NFATC1	4772	100361818	A8K9C6,B4DER8,F5H4S8,K7ER53,O95644	0	B5B2N2,B5B2N4,B5B2N5,B5B2N7,Q6P7T9,Q9DBQ6	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1	NF-ATC|NFAT2|NFATC	yes	16109714	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16109714	9606;10090	0	0	0	0	0	0	0	0	0	0	981
22038	ENSMUSG00000032369	PLSCR1	5359	117540	O15162	P58195,Q5U351	Q9JJ00	phospholipid scramblase 1	MMTRA1B	yes	16091359	0	0	0	GOC	0	0	0	0	0	0	0	0	16091359	9606	0	0	0	0	0	0	0	0	0	0	981
74533	ENSMUSG00000027439	GZF1	64412	311508	Q9H116	D3ZUU2	Q4VBD9	GDNF-inducible zinc finger protein 1	ZBTB23|ZNF336	yes	16049025	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	16049025	9606	0	0	0	0	0	0	0	0	0	0	981
13047	ENSMUSG00000029705	CUX1	1523	116639	P39880,Q13948,Q3LIA3	P53565	E9QKE9,H3BJN3,H3BK24,H3BKT0,H3BLS0,P53564,Q5BL05,Q6AXG1,Q9JJB6	cut-like homeobox 1	CASP|CDP|CDP/CUT|CDP1|COY1|CUTL1|CUX|CLOX|CUX/CDP|GOLIM6|NBLA10317|P100|P110|P200|P75	yes	15994318	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15994318	10090	0	0	0	0	0	0	0	0	0	0	981
18012	ENSMUSG00000034701	NEUROD1	4760	29458	Q13562	Q64289	Q60867	neuronal differentiation 1	BETA2|BHF-1|MODY6|NEUROD|BHLHA3	yes	15993959	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15993959	10090	0	0	0	0	0	0	0	0	0	0	981
11878	ENSMUSG00000035277	ARX	170302	317268	Q96QS3	A6YP92	O35085	aristaless related homeobox	CT121|EIEE1|ISSX|MRX29|MRX32|MRX33|MRX36|MRX38|MRX43|MRX54|MRX76|MRX87|MRXS1|PRTS	yes	15930104	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15930104	10090	0	0	0	0	0	0	0	0	0	0	981
22761	ENSMUSG00000049577	ZFPM1	161882	691504	Q8IX07	0	O35615	zinc finger protein, FOG family member 1	FOG|FOG1|ZNF408|ZNF89A	yes	15920471	0	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15920471	9606	0	0	0	0	0	0	0	0	0	0	981
21412	ENSMUSG00000045680	TCF21	6943	252856	O43680	Q498R2	O35437	transcription factor 21	POD1|BHLHA23	yes	15919722	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15919722	10090	0	0	0	0	0	0	0	0	0	0	981
22326	ENSMUSG00000006270	VAX1	11023	64571	Q5SQQ9	Q9JM00	Q2NKI2	ventral anterior homeobox 1	MCOPS11	yes	15905411	0	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15905411	10090	0	0	0	0	0	0	0	0	0	0	981
15395	ENSMUSG00000000938	HOXA10	3206	368057	P31260	G3V6Z0	P31310	homeobox A10	HOX1|HOX1.8|HOX1H|PL	yes	15886193	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15886193	10090	0	0	0	0	0	0	0	0	0	0	981
18096	ENSMUSG00000035187	NKX6-1	4825	65193	P78426	O35762	Q99MA9	NK6 homeobox 1	NKX6.1|NKX6A	yes	15883383	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15883383	10116	0	0	0	0	0	0	0	0	0	0	981
57246	ENSMUSG00000031965	TBX20	57057	315497	Q9UMR3	D3ZUF4	Q9ES03	T-box 20	ASD4	yes	15843407	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15843407	10090	0	0	0	0	0	0	0	0	0	0	981
22778	ENSMUSG00000018654	IKZF1	10320	305501	C9JTB0,Q13422,R9R4D9	D4A9W4	G5E8H3,Q3UQ33,Q5SWU0,Q8C5P6,Q8C9X3	IKAROS family zinc finger 1 (Ikaros)	HS.54452|IK1|IKAROS|LYF1|PRO0758|ZNFN1A1|HIK-1	yes	15841184	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15841184	10090	0	0	0	0	0	0	0	0	0	0	981
230824	ENSMUSG00000037188	GRHL3	57822	298555	Q8TE85	D4A1E5	Q5FWH3	grainyhead-like 3 (Drosophila)	SOM|TFCP2L4	yes	15831758	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	0	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15831758	10090	0	0	0	0	0	0	0	0	0	0	981
21888	ENSMUSG00000024642	TLE4	7091	25565	Q04727	Q07141	Q3UY41,Q62441,Q9WUL2	transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila)	BCE-1|BCE1|E(SPI)|ESG|ESG4|GRG4	yes	15729346	0	0	0	GOC	0	0	0	TcoF-DB	TFCat	0	0	0	15729346	10090	0	0	0	0	0	0	0	0	0	0	981
18741	ENSMUSG00000028023	PITX2	5308	54284	Q99697	Q9R0W1	B1VD84,B1VD85,P97474,Q6DIA6	paired-like homeodomain 2	ARP1|BRX1|IDG2|IGDS|IGDS2|IHG2|IRID2|OTLX2|PTX2|RGS|RIEG|RIEG1|RS	yes	15728254	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15728254	9606;10090	0	0	0	0	0	0	0	0	0	0	981
18509	ENSMUSG00000028736	PAX7	5081	500574	P23759	D3ZRA8	G3UX36,P47239	paired box 7	HUP1|PAX7B|RMS2	yes	15688409	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15688409	9606;10090	0	0	0	0	0	0	0	0	0	0	981
378435	ENSMUSG00000047591	MAFA	389692	366949	Q8NHW3	D3ZNT6	Q8CF90	v-maf musculoaponeurotic fibrosarcoma oncogene homolog A (avian)	RIPE3B1|HMAFA	yes	15665000	Experimental	AnimalTFDB	DBD	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15665000	9606;10090;10116	0	0	0	0	0	0	0	0	0	0	981
50913	ENSMUSG00000039830	OLIG2	10215	304103	Q13516	G3V612	Q542S0,Q9EQW6	oligodendrocyte lineage transcription factor 2	BHLHB1|OLIGO2|PRKCBP2|RACK17|BHLHE19	yes	15655114	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15655114	9606;10090	0	0	0	0	0	0	0	0	0	0	981
15399	ENSMUSG00000014704	HOXA2	3199	24452	O43364	G3V6R6,P31246	P31245	homeobox A2	HOX1K	yes	15634706	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15634706	10090	0	0	0	0	0	0	0	0	0	0	981
232934	ENSMUSG00000048481	MYPOP	339344	499090	Q86VE0	D4AB13	Q8R4U1	Myb-related transcription factor, partner of profilin	P42POP	yes	15615774	Experimental	0	0	GOC	0	0	0	0	0	0	0	Vaquerizas et al	15615774	10090	0	0	0	0	0	0	0	0	0	0	981
16468	ENSMUSG00000038518	JARID2	3720	0	Q92833	0	Q62315	jumonji, AT rich interactive domain 2	JMJ	yes	15542826	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	0	TFCat	TFclass	TFclass_mouse	0	15542826	10090	0	0	0	0	0	0	0	0	0	0	981
15223	ENSMUSG00000034227	FOXJ1	2302	116557	Q92949	Q63247	Q61660,Q640Q8	forkhead box J1	FKHL13|HFH-4|HFH4	yes	15516968	Author statement	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15516968	9606	0	0	0	0	0	0	0	0	0	0	981
381319	ENSMUSG00000026630	BATF3	55509	60462	Q9NR55	P97876	Q9D275	basic leucine zipper transcription factor, ATF-like 3	JDP1|JUNDM1|SNFT	yes	15467742	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15467742	9606	0	0	0	0	0	0	0	0	0	0	981
18612	ENSMUSG00000017724	ETV4	2118	360635	P43268	E9PTJ2	A2A5C2,A2A5C3,P28322	ets variant 4	E1A-F|E1AF|PEA3|PEAS3	yes	15466854	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15466854	10090	0	0	0	0	0	0	0	0	0	0	981
18516	ENSMUSG00000038718	PBX3	5090	311876	P40426,Q5JS98,Q96AL5	D4AB31	O35317	pre-B-cell leukemia homeobox 3	0	yes	15466398	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15466398	9606	0	0	0	0	0	0	0	0	0	0	981
18998	ENSMUSG00000024497	POU4F3	5459	364855	Q15319	D3ZTL1	Q63955	POU class 4 homeobox 3	BRN3C|DFNA15	yes	15465029	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15465029	10090	0	0	0	0	0	0	0	0	0	0	981
14531	ENSMUSG00000023333	GCM1	8521	29394	Q9NP62	Q9Z288	P70348,Q3UQD1	glial cells missing homolog 1 (Drosophila)	GCMA|HGCMA	yes	15385555	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15385555	10090	0	0	0	0	0	0	0	0	0	0	981
13395	ENSMUSG00000029755	DLX5	1749	25431	P56178,Q53Y73	P50575	P70396,Q3TYA7	distal-less homeobox 5	SHFM1D	yes	15383550	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15383550	10090	0	0	0	0	0	0	0	0	0	0	981
20589	ENSMUSG00000024831	IGHMBP2	3508	29532	P38935	Q9EQN5	0	immunoglobulin mu binding protein 2	CATF1|HCSA|HMN6|SMARD1|SMUBP2|ZFAND7	yes	15358184	0	0	0	GOC	0	ORFeome	Ravasi et al	0	TFCat	0	0	0	15358184	10116	0	0	0	0	0	0	0	0	0	0	981
20472	ENSMUSG00000024134	SIX2	10736	366542	Q8TBA2,Q9NPC8	0	Q62232	SIX homeobox 2	0	yes	15327782	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15327782	10090	0	0	0	0	0	0	0	0	0	0	981
18992	ENSMUSG00000095139	POU3F2	5454	29588	P20265	P56222	P31360	POU class 3 homeobox 2	BRN2|N-OCT3|OCT7|OTF-7|OTF7|POUF3|BRN-2|OCT-7	yes	15262984	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15262984	10090	0	0	0	0	0	0	0	0	0	0	981
16392	ENSMUSG00000042258	ISL1	3670	64444	P61371	P61374	A2RSV5,P61372,Q8BTH7	ISL LIM homeobox 1	ISLET1|ISL-1	yes	15253934	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15253934	10090	0	0	0	0	0	0	0	0	0	0	981
16364	ENSMUSG00000021356	IRF4	3662	291100	Q15306	D3ZEX6	Q5SUZ4,Q5SUZ5,Q64287	interferon regulatory factor 4	LSIRF|MUM1|NF-EM5	yes	15242870	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15242870	9606	0	0	0	0	0	0	0	0	0	0	981
20680	ENSMUSG00000063060	SOX7	83595	290317	Q9BT81	D3ZTE1	P40646,Q3U1W5	SRY (sex determining region Y)-box 7	0	yes	15220343	Experimental	AnimalTFDB	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15220343	10090	0	0	0	0	0	0	0	0	0	0	981
26381	ENSMUSG00000026610	ESRRG	2104	360896	B7Z5E9,C0SQ93,F1D8R5,F1D8R6,P62508	P62510	P62509	estrogen-related receptor gamma	ERR3|ERRGAMMA|NR3B3	yes	15149736	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15149736	9606;10090	0	0	0	0	0	0	0	0	0	0	981
12753	ENSMUSG00000029238	CLOCK	9575	60447	O15516,Q3ZCT4,Q53EU0	G3V697,Q9WVS9	O08785,Q8C9W6	clock circadian regulator	KAT13D|BHLHE8	yes	15147242	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15147242	10090	0	0	0	0	0	0	0	0	0	0	981
15111	ENSMUSG00000038193	HAND2	9464	64637	P61296	P61295	Q61039	heart and neural crest derivatives expressed 2	DHAND2|HED|THING2|BHLHA26|DHAND	yes	15139020	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15139020	10090	0	0	0	0	0	0	0	0	0	0	981
17188	ENSMUSG00000030678	MAZ	4150	691842	P56270,Q59GP8	A8QJL8	F8VPK3	MYC-associated zinc finger protein (purine-binding transcription factor)	PUR1|PUR-1|SAF-1|SAF-2|SAF-3|ZF87|ZNF801|ZIF87	yes	15094381	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15094381	9606	0	0	0	0	0	0	0	0	0	0	981
26927	ENSMUSG00000050397	FOXL2	668	367152	P58012,Q53ZD3	D4A0S1	O88470,Q2TVT7	forkhead box L2	BPES|BPES1|PFRK|PINTO|POF3	yes	15059956	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15059956	10090	0	0	0	0	0	0	0	0	0	0	981
17285	ENSMUSG00000001493	MEOX1	4222	363684	P50221	D4A532	P32442	mesenchyme homeobox 1	MOX1	yes	15024065	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15024065	10090	0	0	0	0	0	0	0	0	0	0	981
194655	ENSMUSG00000020653	KLF11	8462	313994	B7ZAX4,O14901,Q53QU8	Q309C9	Q8K1S5	Kruppel-like factor 11	FKLF|FKLF1|MODY7|TIEG2|TIEG3	yes	15024015	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15024015	9606	0	0	0	0	0	0	0	0	0	0	981
20474	ENSMUSG00000034460	SIX4	51804	299138	Q9UIU6	D3ZAJ7	Q61321	SIX homeobox 4	AREC3	yes	14966291	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14966291	10090	0	0	0	0	0	0	0	0	0	0	981
13392	ENSMUSG00000023391	DLX2	1746	296499	Q07687,Q53QU7,X5D7D8	G3V668	P40764,Q52KJ2	distal-less homeobox 2	TES-1|TES1	yes	14769946	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14769946	10090	0	0	0	0	0	0	0	0	0	0	981
234219	ENSMUSG00000047171	HELT	391723	498633	A6NFD8	D4ADJ5	Q7TS99	helt bHLH transcription factor	HCM1228|HESL|MGN|BHLHB44	yes	14764602	Experimental	AnimalTFDB	DBD	GOC	0	0	0	0	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14764602	10090	0	0	0	0	0	0	0	0	0	0	981
58805	ENSMUSG00000005373	MLXIPL	51085	171078	Q9NP71	Q8VIP2	H9U1Q1,Q99MZ3	MLX interacting protein-like	CHREBP|MIO|MONDOB|WBSCR14|WS-BHLH|BHLHD14	yes	14742444	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14742444	9606;10116	0	0	0	0	0	0	0	0	0	0	981
